SongNumber,SongTitle,AlbumName,ArtistLocation,ArtistName,Duration,KeySignature,Popularity,Tempo,TimeSignature,Year,ArtistFamiliarity,ArtistPopularity,1 Star Artist Popularity,2 Star Artist Popularity,3 Star Artist Popularity,4 Star Artist Popularity,5 Star Artist Popularity,rap/hiphop/rnb,rock,folk/celtic,electronic/trance,metal,punk/grunge/ska,pop/chart,jazz/blues,country,soul/reggae/funk,dance
1333,Hey Louise,The Jazz Singer Original Songs From The Motion Picture,Brooklyn NY,Neil Diamond,181.15873,9,-1,100.422,4,1980,0.817635146,0.56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1334,Punk Rocker '97,77 In '97,,Special Duties,122.56608,9,0,128.822,1,0,0.514012833,0.33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1335,Old Gobbler the Hound Dog,Replay: Johnny Horton,Los Angeles CA,Johnny Horton,119.90159,2,-1,181.9,4,0,0.610427725,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1336,Another World (Album Version),Blank Generation,,Richard Hell & The Voidoids,494.10567,7,0.694308688,123.182,4,1977,0.568780219,0.38,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1337,Ragoo,Because Of The Times,Nashville Tennessee,Kings Of Leon,181.13261,11,0.746160913,102.066,4,2007,0.845768866,0.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1338,The Poet And The Pendulum,Dark Passion Play,Kitee Finland,Nightwish,834.66404,7,0.717851349,96.711,4,2007,0.801989216,0.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1339,Revitalise,Rum & Coke,London England,Dub Pistols feat. TK,264.82893,10,0.524822258,100.019,4,2009,0.687619666,0.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1340,She Will Love You (Album Version),Conviction,Seattle Washington,Aiden,258.82077,5,0.713217692,143.021,4,2007,0.773491324,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1341,Why Wouldn't I (featuring Fabolous & Paul Cain),The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1,Brooklyn NY,DJ Envy,278.38649,9,-1,135.059,3,0,0.571681627,0.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1342,Menutha,Album 95,Goodwill LA,Tony Joe White,252.1073,2,0.334706549,136.621,4,1999,0.624723768,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1343,Hum Drum,True Story,The Bronx New York NY,Terror Squad / Remy / Prospect / Armageddon,251.89832,11,0.473346541,181.3,7,2004,0.62136191,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1344,I'm Real,J.Lo,The Bronx New York,Jennifer Lopez featuring Ja Rule,263.20934,5,-1,83.49,4,2001,0.816842854,0.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1345,Perfect Moment,Ojo,Brenham TX,Darden Smith,270.62812,6,-1,165.76,4,2002,0.485855596,0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1346,Say A Little Prayer,Best of 1991-2001 Hidden Harvest,Ireland,Mary Black,235.04934,2,0.588922168,117.507,4,0,0.597113363,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1347,In Progress (Original Mix),Hotel St Tropez - La Suite Deluxe,,Trentemoller,368.74404,7,0.577888778,124.985,4,2009,0.723521278,0.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1348,Harder To Breathe,Songs About Jane,Los Angeles CA,Maroon 5,173.66159,1,0.979837196,149.917,4,2002,0.905477001,0.84,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1349,Five For Ellis,Aquarela Do Brasil,Brussels Belgium,Toots Thielemans,119.71873,2,0,218.681,4,0,0.641172818,0.44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1350,Cold Shot,Soul To Soul/ Texas Flood/ Couldn't Stand The Weather,Dallas TX,Stevie Ray Vaughan And Double Trouble,240.77016,6,-1,112.719,4,1985,0.78303711,0.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1351,Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton),20/20,Los Angeles California,Dilated Peoples Featuring Capleton,311.06567,2,0.540009277,158.327,4,2006,0.804838889,0.46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1352,Stop The World And Let Me Off,Walking After Midnight,Gore VA,Patsy Cline,146.88608,9,-1,93.618,4,0,0.656728903,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1353,Voyagers - Improvisation 12,Voyagers,,R. Carlos Nakai,177.31873,7,0.23644415,102.02,3,0,0.577276089,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1354,Ai Ji Mei Gui 1000 Da,Faces And Places,,Sandy Lam,299.44118,6,-1,109.748,4,0,0.49867683,0.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355,My God  (Audio Adrenaline Album Version),Audio Adrenaline,,Audio Adrenaline,219.11465,9,0,101.241,5,1992,0.687478318,0.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1356,Green And Blue,Comparsa,Lille Nord-Pas-de-Calais France,Deep Forest,294.39955,11,-1,87.001,4,1997,0.695421645,0.46,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1357,Puritania,Alive in Torment,Oslo Norway,Dimmu Borgir,186.56608,2,-1,83.108,5,2001,0.826075467,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1358,I Am The Curse (Duties Demo),77 In '97,,Special Duties,162.87302,11,0,135.386,1,0,0.514012833,0.33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1359,Pound a Weed,Life is a Stage,Jamaica,Mikey Dread,201.9522,7,0.377531645,175.628,1,0,0.58568315,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1360,Popovic,Long Before Rock 'n Roll,Borlange,Mando Diao,306.18077,4,0.555574792,87.785,3,2006,0.807779928,0.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1361,Lies,Fuse_ The,Hermosa Beach CA,Pennywise,242.33751,10,0.707655106,119.981,4,2005,0.816998189,0.51,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1362,In My Bed,Frank,London,Amy Winehouse,274.99057,10,-1,192.668,4,2003,0.835596474,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1363,Down On My Knees,Joyful,United States,Ayo,244.06159,10,-1,118.509,4,2006,0.522590185,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1364,Morning Glow,Gold,,Michael Jackson,217.96526,8,-1,100.648,1,1973,0.86652032,0.77,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1365,Matilda Mother (Stereo) (2007 Remaster),The Piper At The Gates Of Dawn,London England,Pink Floyd,187.42812,4,-1,54.398,4,1967,0.818042044,0.64,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1366,El Greco: Movement III,El Greco,Volos Greece,Vangelis,408.00608,7,0.427446571,62.216,1,1998,0.772871995,0.47,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1367,Youth Club Dance (Demo),GBH Demos 1977,,The Cortinas,187.24526,9,-1,202.179,3,0,0.514624265,0.37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1368,Baila Girl_ Todo Hombre Llorando Por Ti,Los Homerun-es,Puerto Rico,Daddy Yankee,181.34159,1,0.301681757,97.982,4,2003,0.908984296,0.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1369,Hallelujah [Club Mix - Remastered version],100 Chillout Classics,Manchester England,Happy Mondays,389.0673,8,0.327736683,196.096,4,0,0.682101282,0.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1370,Red Socks Pugie,Antidotes,oxford,Foals,315.27138,9,0.728377177,156.917,5,2008,0.842577664,0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1371,Ain't No Sunshine,Love Songs,,Michael Jackson,251.66322,1,-1,152.448,4,1972,0.866519754,0.77,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1372,I Want You (Album Version),Fireflies,Nashville TN,Faith Hill,246.09914,0,0.454192988,119.06,4,2005,0.882111591,0.67,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1373,Bumbo Red,The Very Best of Capleton Gold,,Capleton,217.86077,11,0,97.997,4,0,0.662250484,0.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1374,Kickstart My Heart (Album Version),The Anatomy Of,Charlotte NC,Between The Buried And Me,295.28771,4,0.769201429,89.485,4,2006,0.840590438,0.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1375,Parasitic Twins,Option Paralysis,Morris Plains NJ,The Dillinger Escape Plan,281.23383,8,0.672836061,120.085,4,2010,0.839962768,0.54,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1376,Where Does Rosie Go?,The Legendary Kenny Rogers,Houston TX,Kenny Rogers,135.36608,5,-1,154.783,1,2003,0.742548135,0.63,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1377,Castle of K'oF'W,Irreverse,,Koordinate Of Wonders,218.74893,0,-1,158.913,4,2006,0.058400937,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1378,Politrix,Concept Of Life,Kingston Jamaica,Beenie Man,213.10649,8,0.215080319,98.028,4,2006,0.729212274,0.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1379,Train Buffer,Urban Renewal Program - Supplement 1.5,,Aesop Rock,243.56526,7,-1,102.429,4,2002,0.834538586,0.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1380,Going Under,Duty Now For The Future/New Traditionalists,Georgia,Devo,205.50485,6,0.563755208,94.48,4,1981,0.707839968,0.53,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1381,Skit,The 18th Letter,Long Island NY,Rakim,19.12118,5,0,45.554,1,1997,0.701260701,0.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1382,Shadows,The Green Ghost Project (Clean),New York NY [Queens],Styles P & The Evil Genius DJ Green Lantern,235.04934,7,0.38293509,167.873,4,0,0.743792498,0.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1383,Heal (The Separation) [PM Dawn Alt. Lead Mix],Heal (The Separation),Aberdeen Scotland,The Shamen,280.31955,10,0,109.96,4,1996,0.605880471,0.39,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1384,Rock The House (Explicit),Gorillaz,,Gorillaz,249.93914,1,0.813305209,171.918,4,2001,0.775086058,0.61,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1385,The Invasion (Aka Black Wa Da Da),Chant Down Babylon: The Island Anthology,NY - Long Island,Burning Spear,334.31465,9,0.607036691,146.392,4,0,0.6742378,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1386,You Know How I Do [Live From Bamboozle],Live From Bamboozle 2009,Long Island New York,Taking Back Sunday,227.57832,3,0.360370583,165.145,4,0,0.911599657,0.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1387,Destiny,Inspirational Vibes,Kingston Jamaica,Buju Banton,239.0722,1,-1,134.941,4,1997,0.710374813,0.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1388,To Go Home,The What Of Whom,Sacramento CA,Daniel Johnston,270.78485,0,0.552705114,131.011,4,1982,0.713322147,0.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1389,Get 'em,Red Gone Wild,Newark NJ,Redman / Saukrates / Icadon,204.19873,4,0.536032112,231.264,7,0,0.743129776,0.49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1390,Calm Down Dad,Calm Down Dad,Cardiff Wales,Helen Love,143.15057,11,0.377531645,205.016,4,0,0.581884359,0.35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1391,Tu Quieres Volver,Greatest Hits,Arles France,Gipsy Kings,194.87302,5,0.778820809,165.006,1,1987,0.710445622,0.54,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1392,Intro/Whatcha Gonna Do about It,The Atlanta Years,Essex England,Humble Pie,288.02567,9,0.242569814,93.716,4,0,0.633545999,0.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1393,Bigbigkiss,Love And Glitter_ Hot Days And Musik,Cardiff Wales,Helen Love,213.39383,2,-1,162.101,4,2000,0.581884359,0.35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1394,This Is For My Bitches,Pray IV Reign,New Mexico,Jim Jones featuring Oshy,224.31302,6,0.445699275,121.978,4,2009,0.802925395,0.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1395,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),Still [Collector's Edition],,Joy Division,245.34159,1,0.400039657,117.339,4,0,0.764287182,0.58,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1396,Jane 5,Back In Business,allentown Pennsylvania USA,EPMD,161.35791,1,0.492398353,86.819,4,1997,0.698291624,0.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,White Jetta,Vs. Children,,Casiotone For The Painfully Alone,197.25016,1,0.705629189,180.094,4,2009,0.665322162,0.39,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1398,Need To Shout,In Case We Die,Melbourne,Architecture In Helsinki,249.28608,9,0.760299383,139.999,4,2005,0.807876868,0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1399,Fall Line,Talk Of The Town,Galveston TX,Jack Johnson and Friends / Matt Costa,136.30649,3,-1,150.519,4,2003,0.832011771,0.64,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1400,Someday (I Will Understand),Someday (I Will Understand),Kentwood LA; Los Angeles CA,Britney Spears,1.04444,3,-1,0,1,2005,0.947327507,0.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1401,Don't It (make Your Troubles Seem Small) (Album Version),Made To Be Broken,Minneapolis MN,Soul Asylum,168.93342,0,0.372530039,195.005,1,1986,0.690080124,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1402,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],Keep An Eye On The Sky,Memphis TN,Big Star,241.60608,4,0.373820276,160.68,4,0,0.741040433,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1403,Tem Do de Mim (Live At El Matador_ San Francisco),In Person At El Matador,Niteroi Brazil,Sergio Mendes,161.59302,7,0,179.609,4,0,0.64909505,0.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1404,What If I Forget The Champagne,East River Drive,Philadelphia PA,Stanley Clarke,312.76363,7,0.372530039,123.352,4,1998,0.657883116,0.46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1405,Dragonfly,Venus Envy,Santa Rosa California,Diesel Boy,140.06812,0,0.340922756,205.553,4,1998,0.567814264,0.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1406,4tx.31b,The Cube 1998,,S.U.P,274.54649,0,-1,154.01,1,1993,0.406166635,0.27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1407,Oh No,Retired Boxer,Sacramento CA,Daniel Johnston,237.68771,8,0.511424326,105.641,5,1984,0.713322147,0.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1408,Question Authority,Wild In the Streets,California - LA,Circle Jerks,122.64444,1,0.665544602,173.669,4,1982,0.666522677,0.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1409,Anyone Who Had A Heart,Sounds Out Burt Bacharach,St. Louis MO,Cal Tjader,200.12363,10,-1,118.596,1,2003,0.624200328,0.37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1410,Xin Bu Liao Qing,It's My Day,,Fiona Sit,232.48934,5,-1,99.977,4,0,0.439628577,0.36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1411,Fortunate Fool,Brushfire Fairytales,Galveston TX,Jack Johnson,228.70159,8,0.824206502,128.684,4,2000,0.832011769,0.68,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
1412,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),Street Dreams,Brooklyn NY,Fabolous,246.33424,6,0.541105827,96.708,4,2003,0.571681627,0.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1413,Wings Off Flies (2009 Digital Remaster),From Her To Eternity (2009 Digital Remaster),,Nick Cave & The Bad Seeds,246.46485,4,-1,103.145,3,0,0.69402528,0.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1414,Working On The Highway,Born In The U.S.A.,Freehold NJ,Bruce Springsteen,191.99955,0,0.751580891,183.709,4,1984,0.850789989,0.84,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1415,Chu Hsin,All i,London England,B.A.D.,241.81506,7,-1,121.993,4,0,0.583989842,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1416,There Are More Questions Than Answers,I Can See Clearly Now,Houston TX,Johnny Nash,167.26159,4,-1,163.257,1,1972,0.593420296,0.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1417,Cell (Album),Every Grave is a Garden,Volos Greece,Falling Into Place,293.72036,6,0.705629189,138.045,4,0,0.772871995,0.47,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1418,Love Is All Around,Picture This,Glasgow Scotland,Wet Wet Wet,246.38649,10,-1,84.084,4,1994,0.642280769,0.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1419,She Don't Move Me No More,The Road from Itta Bena,Memphis Tennessee,BB King,186.40934,11,0.394394856,52.932,4,1995,0.7087354,0.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1420,Junior Crehan's Favourite - Corney Is Coming,Planxty,,Planxty,156.18567,7,0.478276995,202.789,4,1973,0.548189066,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1421,Dope Nose,Maladroit,,Weezer,137.37751,10,0.81722756,127.407,4,2002,0.831197177,0.78,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1422,Bob Your Head,Original Album Classics,,RUN-DMC,227.5522,1,0.413739836,64.101,5,1990,0.686988955,0.61,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1423,It Could All Get Blown Away,Legacy:Volume One,,The Jeff Healey Band,283.03628,2,0.730674068,94.543,4,1992,0.716854352,0.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1424,Many Are We,Armada,,Keep Of Kalessin,292.41424,3,0.564513412,110.044,4,2006,0.637995287,0.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1425,Tripping Billies,Live At Red Rocks 8.15.95,Charlottesville VA,DAVE MATTHEWS BAND,289.09669,11,-1,125.159,1,1993,0.811890081,0.64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1426,Valerie,ESSENTIAL 08,London,Amy Winehouse,229.85098,5,0.78289886,96.224,4,2007,0.899709853,0.58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1427,November Has Come,Demon Days,,Gorillaz,160.96608,10,0.814431712,84.141,5,2005,0.775086058,0.61,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1428,Things You Do To Me,Live Wide Open,Syracuse NY,Martin Sexton,256.62649,1,-1,137.765,5,2000,0.641197515,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1429,It Ain't What It Seems,Putting It Straight,Toronto Canada,Pat Travers,225.20118,11,0.334706549,138.966,1,0,0.565971267,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1430,Given Up (Album Version),Minutes To Midnight,Los Angeles CA,Linkin Park,189.28281,4,0.586924698,100.073,4,2007,0.887386081,0.79,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1431,I'mma Break It Down,Eazy Duz It,Compton California,Eazy-E,208.32608,8,-1,115.692,4,1988,0.696030301,0.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1432,Ja Nun Hons Pris,Frantic,Washington England,Bryan Ferry,35.65669,7,0.43483809,82.568,3,2002,0.69480252,0.56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1433,Shenandoah,Flowers On The Wall:  The Essential Statler Brothers 1964-1969,Staunton VA,The Statler Brothers,201.27302,10,0.49749834,104.068,4,1967,0.634490513,0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1434,Show Me (Acoustic Version),The Acoustic Session,Paddington London England,Seal,117.78567,4,0.56162759,119.772,5,0,0.567313224,0.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1435,6TH Avenue Nightmare,The Fuse,Hermosa Beach CA,Pennywise,159.89506,9,-1,200.877,4,2005,0.816998189,0.51,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1436,Give It Up Or Let Me Go,Wide Open Spaces,Austin TX,Dixie Chicks,296.30649,2,0.723904335,103.863,4,1998,0.827409365,0.58,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1437,O.T. (Skit),Purple Haze,Harlem NY,Cam'Ron,24.73751,7,-1,215,3,2004,0.858270678,0.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1438,Wildflower,Have A Nice Day,Sayreville NJ,Bon Jovi,253.83138,7,0.627073796,93.044,4,2005,0.839297678,0.72,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1439,Wartime Blues,King Of The Country Blues,Couchman TX,Blind Lemon Jefferson,185.41669,10,-1,162.496,4,1927,0.594866645,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1440,Only You,Songs For You,Athens Greece,Nana Mouskouri,175.12444,2,0,137.476,4,1997,0.588237862,0.39,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1441,Danny's All-Star Joint (LP Version),Rickie Lee Jones,Chicago IL,Rickie Lee Jones,246.62159,1,0.602761783,143.497,4,1979,0.670615396,0.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1442,Thrill Me,Stars [Expanded],Ingiltere,Simply Red,303.96036,2,0.721142987,93.975,4,1991,0.731590592,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1443,Charly (Trip Into Drum And Bass Version) (Remastered),Experience: Expanded (Remastered),Braintree Essex England,The Prodigy,312.86812,1,0.6331307,96.732,5,0,0.638614022,0.6,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
1444,I'd Rather Have Jesus,The Gospel Spirit,Nashville TN Texas,Loretta Lynn,161.48853,8,0.270775999,79.181,3,1965,0.658731278,0.41,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1445,Toby,Nothing Lasts For Ever,Chicago IL,The Chi Lites,170.70975,8,-1,149.394,4,1974,0.607260129,0.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1446,Don't Know How To Be,Empty,,God Lives Underwater,215.40526,2,0.561428518,169.966,4,1995,0.564496972,0.36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1447,I'm Back,The Marshall Mathers LP,St. Joseph MO,Eminem,312.2673,11,0.811707531,180.168,4,2000,0.871010615,0.8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1448,Devil's Daughter,Soldier Of Fortune,Walker-on-Tyne England,Eric Burdon,262.97424,5,0.463489662,80.031,4,1988,0.601069052,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1449,El Mar No Cesa (Live),Senda '91,,Heroes del Silencio,198.89587,4,0.493887576,159.483,4,1991,0.672904134,0.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1450,Collides With Beauty,No Silence,,AT,349.04771,0,0.739737283,136.967,4,2004,0.790695939,0.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1451,Dig Up Her Bones,American Psycho,New Jersey,The Misfits,181.21098,10,0.774854127,111.153,4,1997,0.853725857,0.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1452,Spawn (Again),Freak Show/Neon Ballroom,Newcastle,Silverchair,207.56853,1,0.419674279,138.385,5,0,0.767768809,0.54,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1453,Chase The Light,Make A Star,,Dope Stars Inc.,233.22077,11,0.533370878,154.998,4,2006,0.685221934,0.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1454,Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),Live From Las Vegas,New York NY [The Bronx],Bobby Darin,124.9171,7,-1,71.356,4,0,0.70441147,0.47,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1455,Dontchaletmecatchya,Broken Land Bell,NY - New York City,The Wiyos,186.30485,7,0,192.831,1,0,0.609817354,0.32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1456,Louie Louie,Fuck You Eddie!,,Eddie and the Subtitles,143.98649,1,0.265861049,154.072,4,0,0.361362812,0.31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1457,This Ain't A Love Song,These Days- Special Edition,Sayreville NJ,Bon Jovi,432.97914,8,-1,91.775,3,1995,0.839297678,0.72,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1458,Intro,Greatest Hits Live,Chicago IL,The Chi-Lites,251.27138,5,-1,138.501,4,0,0.607260129,0.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1459,I Wanna Be Where You Are,Hello World - The Motown Solo Collection,,Michael Jackson,182.7522,4,-1,207.544,4,1972,0.86652032,0.77,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1460,Someday,Mariah Carey Mtv Unplugged Ep,New York New York,Mariah Carey,236.5122,0,-1,111.755,4,1990,0.934935267,0.79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1461,Give It,Unsung: The Best Of Helmet 1991-1997,New York,Helmet,257.54077,6,-1,144.974,4,1992,0.776598968,0.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1462,Ai Hen Jian Dan,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,,Edmond Leung,268.48608,0,-1,108.24,4,0,0.43331739,0.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1463,(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),The Remix Collection,London England,Heaven 17,354.19383,11,0.215080319,135.57,4,2009,0.630928608,0.46,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1464,Dumb It Down (Live From Chicago),Superstar,Chicago IL,Lupe Fiasco feat. GemStones and Graham Burris,211.69587,5,-1,88.096,5,2007,0.902062927,0.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1465,Chivalry,Here I Stand (Deluxe Version),Atlanta GA,Usher featuring Jermaine Dupri,246.09914,6,-1,127.911,4,0,0.856448924,0.85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1466,Following You Around (Album Version),What Can I Say,Broken Bow OK,Gail Davies,192.96608,9,-1,127.494,4,0,0.332194383,0.23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1467,Denise,Trio! Live @ Artpark,Los Angeles CA,Chico Hamilton,473.49506,5,0.215080319,115.405,1,0,0.598739119,0.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
