SongNumber,SongTitle,AlbumName,ArtistLocation,ArtistName,Duration,KeySignature,KeySignatureConfidence,Popularity,Tempo,TimeSignature,TimeSignatureConfidence,Year,ArtistFamiliarity,ArtistPopularity,1 Star Artist Popularity,2 Star Artist Popularity,3 Star Artist Popularity,4 Star Artist Popularity,5 Star Artist Popularity,rap/hiphop/rnb,rock,folk/celtic,electronic/trance,metal,punk/grunge/ska,pop/chart,jazz/blues,country,soul/reggae/funk,dance
4070,Ol' Mother Earth (Album Version),The Best Of Tony Joe White Featuring Polk Salad Annie,Goodwill LA,Tony Joe White,187.32363,11,0.095,nan,126.241,4,0,0,0.624723768,0.40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4072,All Your Love [Live 1999],Essential Montreux,Belfast Northern Ireland,Gary Moore,272.16934,9,0.795,nan,110.768,4,0.87,0,0.761362238,0.47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4074,Bazooka,Black Betty - The Anthology,Toronto Canada,Pat Travers,221.93587,1,0.916,0.239629098,182.949,3,0.433,0,0.565971267,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4077,Cry Like An Angel,Steady On,Vermillion SD,Shawn Colvin,290.11546,0,0.666,0.443291312,167.772,4,0.958,1989,0.685502832,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4078,Waiting For A Train [Live],Cheapo-Cheapo Productions Presents Real Live John Sebastian,Leeds,John Sebastian,169.84771,0,0.428,0,91.802,3,0.683,0,0.518743959,0.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4081,Oi! Oi! Oi!,Oi! The Album,England,Cockney Rejects,204.93016,2,0.647,nan,92.957,1,0,1997,0.608824805,0.43,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4084,Saturday Night's Alright (For Fighting),Charlie's Angels: Full Throttle (Music From The Motion Picture),Hanna Alberta Canada,Nickelback featuring Kid Rock,223.99955,7,0.704,0.683647342,156.005,4,0.614,2003,0.847451713,0.78,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4088,Haunted House,Haunted House:The Complete Gene Simmons on Hi Records,Haifa Israel,Gene Simmons,155.11465,9,0.895,0.375984302,96.737,1,0,1987,0.556531086,0.37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4090,Nature's Disappearing,Wake Up Call,,John Mayall & The Bluesbreakers,292.91057,6,0.539,0.523759152,89.949,4,0.588,2010,0.626803106,0.41,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4096,I.Y.A.,Graffiti,Fairfax California,Chris Brown,188.89098,5,0.657,0.635536649,131.953,4,0.28,0,0.892688611,0.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4097,Lost In The Future,Sneaky Sound System,Sydney Australia,Sneaky Sound System,225.82812,7,0.228,0.55936523,130.053,4,0.864,2008,0.744844377,0.45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4100,Da Funk,Homework,Paris France,Daft Punk,329.53424,5,0.055,0.8622545,111.201,4,1,1995,0.90284076,1.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4102,Transmission - [The Factory_ Manchester Live 11 April 1980],Unknown Pleasures [Collector's Edition],,Joy Division,229.69424,1,0.749,0.365143804,157.103,4,0.791,0,0.764287182,0.58,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4103,Raise Your Hand,Janis,Port Arthur TX,Janis Joplin,137.79546,9,0.623,nan,123.293,4,1,1988,0.803810768,0.56,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
4109,House of Love,Rage and Fury,Birmingham England,Steel Pulse,261.35465,4,0.253,0.253834736,168.242,4,0.643,1997,0.698452539,0.50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4110,People Make The World,The Letter/Neon Rainbow,Memphis TN,The Box Tops,148.61016,7,0.485,0.413739836,110.771,3,1,1967,0.630630038,0.42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4112,Descontrol,Daddy Yankee Mundial,Puerto Rico,Daddy Yankee,172.90404,1,0,0.74498651,93.029,4,0.748,2010,0.908984296,0.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4114,Genesis,Genesis,East Flatbush Brooklyn NY,Busta Rhymes,231.60118,1,0.151,0.549998637,106.961,5,1,2001,0.809828092,0.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4115,Twelve Gates To The City,Gary Davis Style: The Legacy of Reverand Gary Davis,Bowling Green VA,John Cephas & Phil Wiggins,158.30159,9,1,0,101.863,1,0,0,0.388096191,0.31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4117,You Gotta Move,Good Morning Little School Girl,Rossville Tennessee (Lived in Como Mississippi),Mississippi Fred McDowell,226.37669,8,0,nan,69.347,4,0.789,1999,0.603268922,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4118,How Old Are You,I'm Alright,Chapel Hill NC,Loudon Wainwright III,128.15628,9,0.041,0.570919571,193.637,4,0,1994,0.661080168,0.44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4119,Engine Skull,Kerrang! The Album '09,Toronto Ontario Canada,Cancer Bats,159.29424,5,0.412,0.515963631,110.096,4,0,2009,0.689800593,0.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4121,Indian Queen,Flashback,Birmingham England,Electric Light Orchestra,57.44281,1,0.691,0.215080319,92.502,1,0.478,0,0.79789001,0.53,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4123,Hillcrest Drive,It's Just The Night,,The Del McCoury Band,198.63465,11,0.745,0.445454525,163.92,4,0.317,0,0.608703568,0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4125,Easy Life (Live),Live And Loud,England,Cockney Rejects,176.01261,4,0.193,0.386477291,138.836,4,0.131,1997,0.608824805,0.43,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4132,Studio Dialogue (#26),1970: The Complete Fun House Sessions,Ann Arbor MI,The Stooges,16.92689,0,0,nan,67.03,4,0,0,0.732603394,0.50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4134,Touch The Sky,Touch The Sky,Atlanta GA,Kanye West / Lupe Fiasco,236.72118,9,0,nan,106.825,4,1,2010,0.877213746,1.08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4140,Trying To Get To Heaven,Time Out Of Mind,Duluth MN,Bob Dylan,320.70485,3,0.121,nan,94.161,4,0.604,1997,0.675384812,0.63,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
4145,Spitting Games,Snow Patrol: Sessions@AOL,Dundee Scotland,Snow Patrol,229.642,7,0.725,nan,74.576,1,0,2003,0.818319359,0.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4153,Chatterbox,Submission,,Sex Pistols,189.17832,0,0.057,0.313562114,152.899,4,0.812,2004,0.73118423,0.55,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4155,It's My Party,60s Pop Number 1's,New York NY,Lesley Gore,140.2771,9,0.309,nan,129.161,1,0,1963,0.606925359,0.39,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4157,Keep The Circle Around,Greatest Hits,Manchester England,Inspiral Carpets,230.05995,10,0.474,0.645578916,150.226,4,0.757,1999,0.605109702,0.40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4164,Reuben James,Country Superstar,Houston TX,Kenny Rogers,167.00036,9,0.593,nan,187.128,4,1,1993,0.742548135,0.63,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4166,Grey Skies Turn Blue,Panic,Bremerton WA,MxPx,183.97995,11,0.473,0.645543023,87.779,4,0.396,2004,0.763010513,0.54,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4167,Rock Steady,In Concert: Merchants Of Cool,England,Bad Company,229.58975,7,0.598,0.64102029,102.984,4,0.895,1974,0.696816892,0.48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4179,New Sensation,Snow Patrol Late Night Tales,Dundee Scotland,Snow Patrol,214.5171,4,0.627,0.482535379,114.954,1,0,2009,0.818319359,0.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4187,Isku Pitkasta Ilosta,Karkelo,,Korpiklaani,250.8273,7,0.819,0.637828866,99.995,1,0,2009,0.702677511,0.52,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4191,The Way I Am,Curtain Call,St. Joseph MO,Eminem,291.10812,4,0.067,nan,174.731,4,0.862,2000,0.871010615,0.80,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4194,Killer (Single Version),Killer,Paddington London England,Seal,257.48853,10,0.432,0.22154866,117.988,4,0.429,0,0.567313224,0.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4196,Same Old Thing,Collins Mix,Leona Texas,Albert Collins,356.25751,7,0.27,0.427446571,94.557,4,0.536,1993,0.628102577,0.40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4197,A Lo Clasico,El Cartel: The Big Boss,Puerto Rico,Daddy Yankee,235.15383,4,0.085,0.487112195,91.026,4,1,2007,0.908984296,0.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4199,Radio Rape,Please Don't Hit Me,,The Cortinas,219.01016,4,0.861,0.288481643,134.985,3,0.884,1978,0.514624265,0.37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4200,Parchman Farm,LIVE AT SWEETWATER II,San Francisco CA,Hot Tuna,461.71383,1,0.979,nan,138.512,4,0.661,2004,0.567278871,0.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4202,The Haunting,American Psycho,New Jersey,The Misfits,85.9424,11,0.127,0.652359289,212.293,4,0.989,1997,0.853725857,0.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4206,Some Kind Of Zombie (Criscoteque Remix),Some Kind Of Zombie,,Audio Adrenaline,279.97995,9,0.388,nan,108.351,4,0.821,1997,0.687478318,0.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4213,Heavy On My Mind (Album Version),Roll Away,CANADA - Ontario,Back Door Slam,319.84281,3,0.515,0.624833534,92.971,4,0.285,2007,0.55454855,0.41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4216,I'm Not Moving,Face Value,Chiswick London England,Phil Collins,154.93179,5,0.682,0.596840704,100.042,4,0.753,1981,0.655921418,0.58,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4219,Antarctica Starts Here,Paris s'eveille,Garnant Wales,John Cale,199.96689,5,0.785,nan,110.1,4,1,1973,0.749317801,0.48,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4220,Couldn't Stand The Weather,3 CD Slipcase,Dallas TX,Stevie Ray Vaughan And Double Trouble,281.05098,1,0.542,nan,121.616,4,0.967,1985,0.78303711,0.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4223,Bubblin' (Anita Demo),The Best of Camp Lo Vol. 2,New York NY [Bronx],Camp Lo,222.40608,3,0.601,0,196.45,4,1,0,0.655483478,0.46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4231,Delilah,Live / The Penthouse Tapes,,The Sensational Alex Harvey Band,316.81261,5,0.456,0.57010593,90.689,3,0.615,1975,0.569860089,0.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4232,Guilty Partner,Technique [Collector's Edition],NL,New Order,288.02567,11,0.159,0.69621714,146.29,4,0.557,1989,0.720711058,0.52,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
4237,I Got A Seecret,Doc's Da Name 2000,Newark NJ,Redman,209.6322,1,0.486,0.547003914,113.312,3,0.683,1998,0.743129776,0.49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4243,I'm Not A Loser,Somery,Los Angeles CA,Descendents,89.23383,11,0.727,nan,203.29,4,0,1982,0.727230315,0.48,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4248,Girl You Need My Love,Drop It Acoustic Riddim,,Doniki,256.20853,4,0.745,nan,175.202,1,0,0,0.32232257,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4252,The Modern World,The Jam Story,Woking Surrey England,The Jam,150.59546,1,0.664,nan,159.849,4,0,1977,0.778142723,0.55,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4255,Nothing's Clear (Album Version),Revolution Revolucion,Nueva Jersey (Estados Unidos),Ill Nino,202.13506,5,0.333,0.233655018,109.441,4,0.462,0,0.80955221,0.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4257,So deep,So Deep,United States,Ann Lee,380.08118,7,0.714,nan,131.999,4,0.872,2000,0.531829216,0.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4260,Strange Things,Riddim Driven: Celebration,,Tanto Metro & Devonte,158.1971,7,0.147,0,104.465,4,1,2004,0.611788254,0.34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4265,Screamin' & Hollerin' The Blues,Screamin' and Hollerin' The Blues,Oakland CA,Alvin Youngblood Hart,208.84853,3,0,0.334706549,111.523,1,0,0,0.523653408,0.35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4277,Little Brother,Yellow House,Brooklyn NY,Grizzly Bear,384.67873,4,0.394,0.882530152,169.038,4,0.468,2006,0.760636112,0.55,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4281,Tomorrows Girls (Live),Countdown,UK - England - Yorkshire,UK Subs,122.40934,10,0.072,nan,199.379,4,0,1999,0.659944919,0.43,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4283,Polly,In Bloom,London England,Nirvana,168.51546,7,0.237,nan,130.339,4,0.778,0,0.825805386,0.66,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4284,The Gift,Dangerous,Los Angeles CA,Natalie Cole,194.53342,4,0.809,0,115.45,4,0.675,1985,0.69044755,0.51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4285,Playboy,Robbery,Santa Monica CA,Teena Marie,323.18649,1,0.61,nan,97.396,4,0.814,1983,0.621414328,0.44,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
4287,Santa Barbara,Murder She Wrote Single,Kingston,Chaka Demus & Pliers,251.97669,2,0.572,0.258496447,95.044,4,0.88,0,0.611171822,0.40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4289,Wishlist,Seattle Washington November 5 2000,Seattle WA,Pearl Jam,235.25832,0,0.77,nan,117.946,4,0.973,1998,0.81444811,0.61,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4291,Day Or Night [Live Album Version],Waiting For Columbus [Live Deluxe],Los Angeles CA,Little Feat,330.73587,4,0.633,0.304169503,93.42,1,0.064,0,0.674918816,0.48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4292,Halloween,Milking The Sacred Cow,,Dead Kennedys,216.842,10,0.325,0.788388183,92.897,4,0.879,1982,0.737037558,0.54,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4293,Liquid Time (composition by John Goodsall),X Communication : Trilogy II,Sikeston MO,Brand X,279.35302,9,0.519,0.445454525,99.024,4,1,0,0.601305751,0.36,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4308,3,3,Kentwood LA; Los Angeles CA,Britney Spears,465.47546,1,0.309,nan,131.999,5,1,2009,0.947327507,0.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4312,Meet Me in the City,Meet Me in the City,Hudsonville MS,Junior Kimbrough,190.06649,7,0.007,0.618352389,129.584,4,0.338,1997,0.683455701,0.43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4314,Cry For Love,Kings of Zion,,Capleton,216.81587,1,0.551,0,137.425,3,1,0,0.662250484,0.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4315,15 Step,In Rainbows,Oxford UK,Radiohead,237.21751,1,0.623,0.47643522,188.91,5,0.68,2007,0.899934952,0.68,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
4316,From Afar (Album Version),Van Halen III,Pasadena CA,Van Halen,324.23138,4,0.696,0.685351118,87.899,1,0.445,1998,0.744641246,0.58,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4317,Get Happy,The Best Of Danny Wilson,Dundee Scotland,Danny Wilson,126.53669,5,0.527,0.212045405,92.591,4,0.673,0,0.559991415,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4320,Raise Your Hands,Who Says You Can't Go Home,Sayreville NJ,Bon Jovi,311.27465,1,1,nan,139.95,4,0.203,1986,0.839297678,0.72,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
4323,Champagne & Reefer,Amerijuanican,Madison Wisconsin,Bongzilla,286.58893,9,0.437,0.536788886,97.265,3,1,2005,0.574400789,0.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4326,Volumatic Spacer Device,Lo Compilation Mix By Susumu Yokota,London,The Chap,207.28118,6,0.425,0.407233015,123.007,4,0.566,2003,0.612657824,0.46,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4328,Blood Round Dance Song (World),Changes,,R. Carlos Nakai,146.33751,1,0.027,0.215080319,104.989,1,0,1982,0.577276089,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4329,Spoonie Is Back,The Sugar Hill Records Story,New York NY,Spoonie Gee,393.63873,1,0.421,0.543524277,135.503,5,0.677,0,0.618692142,0.42,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4332,Crawling (Album Version),Hybrid Theory,Los Angeles CA,Linkin Park,208.95302,4,0.247,0.872229023,105.095,4,0.873,2000,0.887386081,0.79,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
4339,Tell Me What I Want to Hear,Class War,,The Dils,141.84444,10,0,0.304169503,163.024,4,0,0,0.503235536,0.34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4341,Strike While the Iron is Hot,Blues Fallin' Down Like Rain,New Orleans LA,Kenny Neal,180.61016,4,0.565,nan,107.008,4,0.366,0,0.505847111,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4342,Livin' In a Strain,Big Mama'S Door,Oakland CA,Alvin Youngblood Hart,231.10485,2,1,0.503381236,112.717,1,0,0,0.523653408,0.35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4348,My Life Is Totally Boring Without You,Gentleman's Blues,Richmond VA,Cracker,196.5971,9,0.263,0.427446571,107.848,4,0.352,1998,0.640574149,0.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4349,Do You See The Light (Deep Ethno Mix),Attack - The Remixes Part 2,Germany,SNAP!,293.92934,1,0.036,0,131.977,4,0.641,1996,0.71881021,0.46,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4351,Gavel Obliterated,Empty The Bones Of You,Los Angeles CA,Chris Clark,226.11546,11,0.086,0.60164471,102.093,3,0.974,0,0.597281478,0.40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4359,Since The Last Time,Since the Last Time,Atlanta GA,ARRESTED DEVELOPMENT,218.06975,1,1,0.609043943,177.886,4,1,2006,0.701118744,0.42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4362,Role Model,Rage and Fury,Birmingham England,Steel Pulse,262.47791,1,0.087,0.319565987,156.084,4,0.984,1997,0.698452539,0.50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4371,No Pienses Asi,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,New York NY,Eddie Palmieri,266.50077,10,0.414,nan,153.309,1,0,1973,0.571926731,0.37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4375,Forever,Forever,Fairfax California,Chris Brown,389.25016,11,0.712,nan,85.322,1,0.169,0,0.892688611,0.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4384,Simple Twist Of Fate,Desire/Blood On The Tracks/Street Legal,Duluth MN,Bob Dylan,257.61914,4,0.368,0.702551585,136.842,1,0,1975,0.675384812,0.63,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
4389,We Put It Down For Y'all (Explicit LP Version),Anarchy,East Flatbush Brooklyn NY,Busta Rhymes,209.60608,7,0.522,0.447135796,90.032,4,0.735,2000,0.809828123,0.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4395,I'm Happy She Said,M83,Antibes France,M83,1071.882,4,0.879,0.699426728,90.264,4,0.757,2001,0.823548253,0.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4399,All Night Long (Instumental),God Knows I Tried,Hudsonville MS,Junior Kimbrough,384.57424,8,0.699,nan,83.706,4,0,1998,0.683455701,0.43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4400,If I Ain't Got You,Essential-Soul Love,Harlem New York,Alicia Keys,231.18322,7,0.55,nan,118.273,4,0,2003,0.933916106,0.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
4403,What's Wrong,Love_ Peace & Nappiness,South Jamaica Queens,Lost Boyz,250.27873,1,0.687,0.405115722,98.431,4,0.817,1997,0.569741152,0.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4407,Hold Me While I Cry,The Story Of My Life,Ponchatoula LA,Irma Thomas,205.29587,10,0.572,0.334706549,112.109,3,1,2001,0.623823768,0.44,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4410,Hear My Train A Comin',Valleys Of Neptune,Seattle USA,Jimi Hendrix,449.74975,8,0.912,0.693961617,146.77,1,0,1989,0.840963901,0.59,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4413,On Independence Day,The People or The Gun,Pittsburgh PA,Anti-Flag,171.59791,10,0.591,0.603860471,152.273,4,0.027,2009,0.844039532,0.52,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4420,Loving You Too Long,Billy Bragg Vol.1,Barking Essex England,Billy Bragg,173.50485,7,0.617,0.372530039,83.481,4,0,2006,0.703690572,0.53,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4423,Help Me,Exclusive,Fairfax California,Chris Brown,197.09342,11,0.137,0.587748265,89.966,4,1,0,0.892688611,0.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4425,Rowena,High Wide & Handsome - The Charlie Poole Project,Chapel Hill NC,Loudon Wainwright III,152.13669,0,0.669,0.387026532,151.294,1,0.743,2009,0.661080168,0.44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4427,Care,Jah Protect,,Sizzla,168.56771,1,0,0.33888672,189.263,4,0.338,2006,0.732571745,0.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4429,Romantic Rights (Jesper Dahlback Remix),Romantic Rights,BA,Death From Above 1979,344.842,11,0.569,0.454192988,91.879,4,1,2004,0.738594499,0.47,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
4436,Street Crab,Betty,New York,Helmet,212.16608,9,0.568,0.733541056,141.165,3,1,1994,0.776598968,0.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4441,Phone Booth,Live From Across The Pond,,The Robert Cray Band,278.54322,9,0.39,nan,75.887,3,0.525,1983,0.566329185,0.38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4446,Stranger,In This Place,,True Believers,203.12771,1,0.791,0,125.177,3,1,0,0.494073815,0.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4447,Children Of The Revolution,Murder One,,Killers,218.8273,6,0.031,0.425124658,128.951,4,0.19,0,0.918451789,0.82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4448,Meet Me In The Bathroom,Room On Fire,NY,The Strokes,177.18812,7,0.67,0.745743388,93.315,5,0.673,2003,0.80704348,0.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4454,La Photo,Jump N' Shout,London England,Basement Jaxx,240.01261,11,0.676,0.360370583,126.8,3,1,1999,0.803619262,0.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4457,In My Life,Love,Philadelphia PA,Boyz II Men,151.58812,2,0.221,0.583566126,94.921,7,0.579,2009,0.790922848,0.60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4462,Drop Sacrifice,The Invisible Conquest,,Liquid Stranger,249.49506,9,0.729,0.43483809,136.936,4,0,2007,0.540123026,0.38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4463,This Is Why I'm Hot (The Original) (Single Version) (Edited),This Is Why I'm Hot (The Original),New York NY [Washington Heights],MIMS,258.92526,10,0.117,0,159.989,4,0.871,0,0.796320378,0.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4469,Incide,Seance,,Dark Fortress,320.44363,7,0,0.668338665,152.6,5,1,2006,0.633932726,0.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4472,Whatever Lies Will Help You Rest,Welcome The Night,Anderson IN,The Ataris,212.89751,4,0.112,0.548678056,151.949,4,0.843,2006,0.82785377,0.52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4480,Downstream,Step On It,Birmingham England,Broadcast,179.30404,2,0.802,0,138.986,4,0.99,0,0.691850737,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4484,Moss Garden (1999 Digital Remaster),Heroes,London UK,David Bowie,305.05751,1,0.94,0.262509351,221.658,4,0.639,1977,0.865970006,0.57,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4492,Adnans,In Sides,Sevenoaks United Kingdom,Orbital,521.56036,7,0.307,0.754274011,101.99,4,0.777,1999,0.693009204,0.50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4494,I Can't Break Away,Sugar Man,Austin TX,Sam Baker,141.84444,8,0.736,0,145.525,3,0.95,0,0.688332484,0.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4495,Southbound Blues,Bluesman,,John Hammond,201.92608,9,0.793,0,92.122,1,0,0,0.590692918,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4504,Gone To The Movies,Feeling Strangely Fine,Minneapolis MN,Semisonic,232.25424,0,0.289,0.612054954,97.995,4,0.919,1998,0.7127449,0.47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4506,Sin,Pretty Hate Machine,Cleveland OH,Nine Inch Nails,242.96444,11,0.719,nan,85.599,3,1,1989,0.905776889,0.60,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
4515,Locust Reign (Live in California),Unloved and Weeded Out,Boston Brooklyn USA,Converge,99.99628,10,0.142,0.547003914,133.549,3,0.505,2003,0.810506205,0.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4516,Intensity In Ten Cities,Ley Lines,,Embrace the End,247.48363,7,0.714,0.547952942,231.851,5,0.592,2008,0.58036979,0.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4517,Uniform (Scripka Mix),Keep The Circle (B-Sides and Udder stuff),Manchester England,Inspiral Carpets,230.5824,2,0.877,nan,131.875,4,0.499,0,0.605109702,0.40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4519,Windpower (2009 Digital Remaster),The Golden Age Of Wireless,Cairo Egypt,Thomas Dolby,259.18649,6,0.441,0.375984302,128.47,4,0.758,1982,0.641354081,0.38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
